wavenumber,d2-fructose_avg,d2-fructose_count,d7-glucose_avg,d7-glucose_count,d-tyrosine_avg,d-tyrosine_count,d-methionine_avg,d-methionine_count,d-leucine_avg,d-leucine_count
2002.31,0.1970680629217249,1110,0.08115975557042003,64505,0.2848576614511,16803,0.30042174441184133,201,0.20703990609564624,1932
2005.26,0.19787812551213474,1110,0.06960110849121719,64505,0.28076946803566283,16803,0.2999128114242508,201,0.20982334989151577,1932
2008.21,0.22705703328178314,1110,0.09138518904389689,64505,0.31428235215037237,16803,0.3289190103682602,201,0.2534143167069117,1932
2011.15,0.15116873798414723,1110,0.04202052625802537,64505,0.2086344051413728,16803,0.23643659040600992,201,0.15811318622778486,1932
2014.09,0.3048168447513302,1110,0.12274191471446547,64505,0.34438882411937827,16803,0.33899050729025326,201,0.3242095959471273,1932
2017.02,0.29874198341340014,1110,0.11748638781297839,64505,0.3407678948674289,16803,0.3598817945786918,201,0.3347854816148703,1932
2019.96,0.3391001859442506,1110,0.14156719523732078,64505,0.37789310292420913,16803,0.40804576859711916,201,0.37720490398576956,1932
2022.89,0.2776833773919349,1110,0.10433093399634816,64505,0.30269800382247986,16803,0.3445059481431605,201,0.3253935539556862,1932
2025.81,0.2990658212840541,1110,0.10732635561235972,64505,0.33794176960116495,16803,0.38766337600210177,201,0.35481839257603504,1932
2028.73,0.32456999848079393,1110,0.1393101745972631,64505,0.3649671427026647,16803,0.3929136994580107,201,0.3938075542168332,1932
2031.65,0.23448438331878585,1110,0.07357845220678806,64505,0.2513163096672754,16803,0.30152378685406844,201,0.28785827691866406,1932
2034.57,0.23075532163706022,1110,0.07732132268468367,64505,0.2675688494695202,16803,0.3452001535374543,201,0.3021102297824739,1932
2037.48,0.40398500056440323,1110,0.23458510518166323,64505,0.47244533833640195,16803,0.4712841197968019,201,0.5254894580276627,1932
2040.39,0.45023455863603434,1110,0.30819321138937744,64505,0.558623842439387,16803,0.5965133725224446,201,0.6689396491518111,1932
2043.29,0.25477593060798936,1110,0.11050615048316055,64505,0.32528415523755305,16803,0.38406048935398895,201,0.3878371523941943,1932
2046.19,0.30767250172478205,1110,0.14525000121568069,64505,0.3196649099513221,16803,0.3838027973409961,201,0.4318180604525894,1932
2049.09,0.39088006776134304,1110,0.22324912878070424,64505,0.4558921222441804,16803,0.5230117597352771,201,0.5867891408662759,1932
2051.98,0.3275864321079623,1110,0.1350426188100437,64505,0.3414877410150096,16803,0.4105788415281662,201,0.4914514951251354,1932
2054.87,0.4454476894636235,1110,0.26719634141216536,64505,0.4794721976297516,16803,0.5165599509506867,201,0.6337847863651799,1932
2057.76,0.3516091092509811,1110,0.1716043216216164,64505,0.4011465126679011,16803,0.4784662783518855,201,0.51688690967406,1932
2060.64,0.3021394800022639,1110,0.11627819379689215,64505,0.34512445039100076,16803,0.41455106968284255,201,0.4825391102451438,1932
2063.52,0.2685149321249827,1110,0.1129508934217254,64505,0.3366965690742587,16803,0.3597232166338464,201,0.4350529144452147,1932
2066.39,0.26231189578708847,1110,0.09639942647064265,64505,0.34106390142683773,16803,0.3813215072295291,201,0.41736648709282276,1932
2069.27,0.3409250887239857,1110,0.1594540754598367,64505,0.3830452392846264,16803,0.4114170172327082,201,0.5083155870658779,1932
2072.13,0.37720064230237865,1110,0.20888220141119723,64505,0.45304222725785315,16803,0.5060836072706025,201,0.5716793678019864,1932
2075.0,0.3319260911957391,1110,0.15898580872776336,64505,0.418979271621761,16803,0.49643028534561684,201,0.525974922942841,1932
2077.86,0.36045927965629604,1110,0.18033744330471677,64505,0.45324523149678203,16803,0.5371128835108382,201,0.5560997024658862,1932
2080.71,0.3399787922243926,1110,0.1653458118645013,64505,0.4464880487497464,16803,0.4923839103201228,201,0.5369080965620362,1932
2083.57,0.29833124748047907,1110,0.1277314753245298,64505,0.4016886759762334,16803,0.42075197045409046,201,0.49118680744309207,1932
2086.42,0.2645545778820062,1110,0.11194499055193238,64505,0.3754372965474151,16803,0.42218895789692723,201,0.4553695440210659,1932
2089.27,0.3486132833843614,1110,0.2257342884512579,64505,0.4854067073933809,16803,0.4896214266743374,201,0.5648575165872081,1932
2092.11,0.39049837579166646,1110,0.2556908714091103,64505,0.527111879677124,16803,0.5101243246322112,201,0.5885382690186806,1932
2094.95,0.2996257763671169,1110,0.13803404644982367,64505,0.4020024427416883,16803,0.4412478196570248,201,0.46420175697675065,1932
2097.79,0.44464412890701566,1110,0.2864217437866643,64505,0.576728917225447,16803,0.6517784842402522,201,0.6859299382423225,1932
2098.91,0.36873860730097713,1110,0.1999345550777272,64505,0.48262462382822596,16803,0.5662108857864806,201,0.5838161789263123,1932
2102.04,0.2897524494351567,1110,0.09301970102999615,64505,0.3427448547725648,16803,0.39937964183177127,201,0.4116420237341131,1932
2105.15,0.3055345994610134,1110,0.13659814954241223,64505,0.3950074271160019,16803,0.4761786444452875,201,0.4615322380311511,1932
2108.27,0.3336811703972579,1110,0.18403632687357757,64505,0.429878827563669,16803,0.4799809453287985,201,0.4941952938171669,1932
2111.38,0.40305263985705775,1110,0.23120904363742326,64505,0.5118288171232493,16803,0.5203349923349968,201,0.6042705803656845,1932
2114.49,0.33147613018415384,1110,0.21001849278221332,64505,0.465895171966568,16803,0.5379661091298226,201,0.4825431864151831,1932
2117.6,0.28910568239156553,1110,0.11722998071093409,64505,0.3812396648019622,16803,0.4530680635643876,201,0.44115393922459667,1932
2120.7,0.25965449782790395,1110,0.12020362750537937,64505,0.3831848403901946,16803,0.4226056762331821,201,0.4230451008729302,1932
2123.8,0.301972114623779,1110,0.13339781102659254,64505,0.40882417168757035,16803,0.45995096308472255,201,0.4570749355299367,1932
2126.9,0.450933316441355,1110,0.29343125098804795,64505,0.5434441583020776,16803,0.6025266156295914,201,0.6118329942317823,1932
2129.99,0.4131517450648349,1110,0.28111937163551926,64505,0.5651640560534337,16803,0.5865671837500445,201,0.6027678448375727,1932
2133.08,0.37068287072998524,1110,0.21028485730995827,64505,0.48935496751765506,16803,0.5012956449075837,201,0.523514869697525,1932
2136.17,0.2720300042413106,1110,0.09229598436972992,64505,0.3256098612137098,16803,0.3406799304722031,201,0.3602398333518959,1932
2139.25,0.3270543579635191,1110,0.12716150750688524,64505,0.3744593463557428,16803,0.40629977492520325,201,0.41490097192757125,1932
2142.33,0.43972566571442623,1110,0.20751183799630446,64505,0.4682897689505577,16803,0.5340038731203206,201,0.5191124386421105,1932
2145.41,0.5740288068136725,1110,0.3837295477821371,64505,0.6142097689923182,16803,0.7066892856086558,201,0.6767982493547919,1932
2148.49,0.48669374810139,1110,0.23240951195962656,64505,0.47016857351544566,16803,0.5848235810951639,201,0.5408396674383967,1932
2151.56,0.6069252340914718,1110,0.4325755893864416,64505,0.6021240377035636,16803,0.6891053669054773,201,0.6654054123540021,1932
2154.63,0.8658099194144786,1110,0.8795326958961646,64505,0.9412488196158655,16803,1.0,201,1.0,1932
